	ERR048962	ERR048970	ERR048972	ERR048961	ERR048967	ERR048969	ERR048974	ERR048964	ERR048963	ERR048971	ERR048973	ERR048965
WBGene00227556	4327	3914	10414	2573	2300	4727	4970	126	664	513	911	2137
WBGene00227557	178	139	431	390	105	201	384	19	45	42	78	82
WBGene00227558	2	4	1	25	23	38	169	125	20	12	18	18
WBGene00227559	37	43	84	0	35	59	20	85	2	0	1	21
WBGene00227560	203	171	486	68	112	188	199	87	10	6	17	21
WBGene00227561	90	72	238	47	44	67	1479	0	96	57	87	126
WBGene00227563	1510	1224	3886	651	259	493	2773	30	245	167	333	376
WBGene00227564	272	234	680	437	250	474	1127	145	173	135	214	104
WBGene00227565	9547	8415	15453	1473	1800	3792	3091	66	906	741	1220	2393
WBGene00227566	48	47	115	88	19	49	176	1	13	8	18	21
WBGene00227567	676	472	1352	240	79	187	989	9	67	47	103	75
WBGene00227568	37	33	93	542	86	142	896	2	58	33	86	47
WBGene00227569	38	35	115	281	62	110	1370	14	75	43	97	11
WBGene00227570	196	185	556	745	225	391	179	107	39	31	61	22
WBGene00227573	19	25	42	242	9	34	4	22	1	0	1	5
WBGene00227574	4	5	8	1010	4	9	21	26	0	0	1	9
WBGene00227575	19	12	31	504	50	109	527	0	65	55	86	14
WBGene00227576	137	121	282	723	184	355	1313	57	98	84	128	100
WBGene00227577	38	44	104	244	60	128	502	24	57	31	59	42
WBGene00227578	34	27	57	297	61	130	938	5	66	69	111	16
WBGene00227579	6904	6074	7216	2553	1958	3959	3035	265	831	716	1089	2842
WBGene00227580	913	708	1952	1197	465	822	1391	185	299	212	365	330
WBGene00227581	493	382	968	239	200	362	812	86	77	52	106	175
WBGene00227582	1104	1082	2492	2306	731	1407	4771	159	730	524	956	830
WBGene00227583	0	0	2	588	11	9	14	50	1	0	0	5
WBGene00227584	843	682	1398	922	549	1018	1034	3	261	155	299	329
WBGene00227585	2	4	2	71	3	5	262	5	19	16	23	0
WBGene00227586	685	578	1614	667	416	768	2634	329	460	356	594	292
WBGene00227587	119	72	228	591	176	225	1457	73	154	131	217	104
WBGene00227588	137	102	301	664	320	620	2382	1	216	142	253	187
WBGene00227589	1580	1260	2803	1101	459	930	1645	98	608	450	759	1370
WBGene00227590	933	835	2413	382	431	768	2030	0	133	127	197	451
WBGene00227591	731	548	1534	1311	331	636	2957	4	275	225	378	1453
WBGene00227593	20	17	49	10	48	72	75	10	4	2	8	1
WBGene00227594	398	387	1150	408	307	598	2851	49	266	203	349	240
WBGene00227595	1349	1220	3446	12406	171	276	25415	339	3870	3112	5245	70
WBGene00227597	18	12	41	895	16	30	20	0	1	0	1	7
WBGene00227598	80	64	191	353	103	186	911	100	89	62	81	67
WBGene00227600	35	22	91	207	38	72	485	32	25	18	45	12
WBGene00227601	20	8	37	65	32	64	441	102	45	40	61	11
WBGene00227602	304	264	727	486	195	474	796	9	87	58	110	204
WBGene00227603	7	8	22	14	30	63	49	46	2	3	0	14
WBGene00227604	3	13	21	12	7	22	14	19	0	0	0	8
WBGene00227606	46	58	161	379	99	207	931	14	79	63	86	86
WBGene00227611	387	348	1031	1052	504	943	3357	47	341	264	430	212
WBGene00227612	895	766	2096	1059	1315	2643	1306	214	211	149	255	786
WBGene00227613	81	52	181	77	145	260	644	320	61	28	69	39
WBGene00227614	3	3	8	26	5	10	151	7	11	10	18	0
WBGene00227616	17	21	42	80	64	87	423	27	21	9	21	12
WBGene00227617	4	6	15	3	23	40	64	0	1	1	2	5
WBGene00227618	500	426	1227	660	516	892	1979	3	186	114	226	263
WBGene00227619	15	9	32	50	22	52	203	15	2	1	3	2
WBGene00227621	192	214	602	1090	149	342	3377	0	434	316	611	446
WBGene00227622	45	38	117	17	71	118	75	15	7	5	7	43
WBGene00227623	15	7	43	21	27	32	92	28	2	0	0	0
WBGene00227624	177	158	518	430	228	367	974	340	141	95	185	100
WBGene00227625	832	645	1717	617	301	604	1333	46	199	132	230	380
WBGene00227626	564	433	1304	1312	445	807	4365	0	402	312	562	200
WBGene00227627	213	142	418	570	140	284	1551	0	168	131	262	116
WBGene00227628	308	259	733	880	340	607	1913	22	243	203	308	227
WBGene00227629	546	486	1412	1717	243	485	3282	33	373	304	550	29
WBGene00227630	9	14	30	132	101	174	152	1	5	8	4	3
WBGene00227631	5	7	21	215	42	47	375	135	9	14	14	11
WBGene00227632	55	66	203	504	152	276	892	14	82	52	119	81
WBGene00227633	948	882	2269	807	569	1070	5993	10	583	416	722	394
WBGene00227634	112	93	256	201	62	133	551	36	65	37	71	97
WBGene00227635	37	35	88	231	72	117	489	25	47	46	91	32
WBGene00227638	2270	1814	4796	3554	1677	3296	9034	0	1598	1169	1930	847
WBGene00227639	49	38	105	114	29	50	423	55	26	16	40	30
WBGene00227641	799	710	2026	1505	883	1751	3802	14	578	407	761	776
WBGene00227642	11	10	25	45	11	28	1548	70	31	27	42	37
WBGene00227643	51	45	89	161	118	189	2304	86	14	4	15	86
WBGene00227644	747	617	1749	1103	310	640	1134	1	346	277	485	627
WBGene00227645	10	10	23	26	24	42	103	77	37	26	54	12
WBGene00227646	634	522	1513	734	75	127	6087	43	271	206	416	428
WBGene00227647	170	165	470	25	74	149	765	20	29	36	40	143
WBGene00227648	530	498	1346	2547	286	519	3746	48	940	717	1264	770
WBGene00227649	123	74	246	496	139	300	718	0	78	61	127	155
WBGene00227652	198	143	383	815	390	691	4240	0	377	277	447	180
WBGene00227655	31	29	103	610	1	5	16	3	0	0	3	41
WBGene00227656	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00227657	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00227658	0	0	1	4	3	3	24	53	0	0	0	1
WBGene00227659	18	11	48	72	26	34	1347	0	73	45	102	22
WBGene00227660	80	78	239	54	60	109	2051	15	115	125	181	82
WBGene00227661	5685	4765	12712	2056	2163	4392	7895	94	1763	1349	2181	1892
WBGene00227662	389	337	957	1003	322	500	2740	466	244	217	348	201
WBGene00227663	444	354	1000	698	120	257	913	17	131	100	186	248
WBGene00227664	165	127	370	223	192	332	203	43	4	6	10	69
WBGene00227665	112	81	270	24	79	135	390	11	34	18	27	8
WBGene00227666	316	291	805	610	299	588	1632	29	184	142	211	220
WBGene00227667	80	66	231	244	160	306	1865	29	117	67	120	94
WBGene00227668	531	468	1464	79	162	292	325	59	50	39	86	32
WBGene00227669	2503	2400	4394	76	1592	3248	26	63	5	3	4	183
WBGene00227670	675	620	1889	723	525	960	3282	187	279	191	376	358
WBGene00227671	908	874	2256	1719	1242	2600	2261	153	264	211	338	533
WBGene00227672	255	206	499	385	232	412	1217	2	156	148	234	142
WBGene00227673	6	8	25	709	6	20	185	15	26	18	41	12
WBGene00227674	0	0	0	534	1	9	0	20	0	0	0	3
WBGene00227676	11	3	21	31	16	30	848	18	17	14	14	9
WBGene00227677	746	627	1853	1557	652	1224	3266	45	628	502	835	447
WBGene00227678	443	390	954	455	165	287	1502	31	222	166	294	247
WBGene00227679	477	445	1208	437	290	461	2560	6	254	179	292	206
WBGene00227680	75	61	158	59	61	117	2606	32	92	57	98	22
WBGene00227681	210	194	561	324	44	89	642	72	188	149	258	7
WBGene00227683	6	3	21	71	0	3	220	2	65	48	87	2
WBGene00227684	597	493	1091	633	478	889	1165	72	161	119	182	513
WBGene00227685	41	22	82	78	47	84	285	0	36	31	37	76
WBGene00227686	1759	1590	4188	786	2085	3846	2014	210	187	142	308	169
WBGene00227687	49	48	160	85	52	103	709	21	46	31	66	58
WBGene00227688	1939	1777	5149	924	815	1626	3472	83	451	368	600	681
WBGene00227690	0	0	1	16	10	15	336	38	2	2	5	0
WBGene00227691	5	11	24	161	43	56	394	218	12	12	15	12
WBGene00227692	122	105	298	910	168	265	658	33	38	26	51	44
WBGene00227693	68	56	121	112	59	89	1773	3	72	53	85	195
WBGene00227694	41	33	86	172	107	156	715	131	39	39	62	31
WBGene00227695	136	122	303	98	63	108	454	6	33	19	23	110
WBGene00227696	271	192	680	218	118	202	950	13	107	96	140	143
WBGene00227697	883	781	2197	1659	428	808	3414	171	358	308	525	308
WBGene00227698	3	2	10	17	13	20	325	26	43	34	44	52
WBGene00227699	138	117	317	6708	38	98	372	0	82	63	128	58
WBGene00227700	115	70	226	1512	236	418	3190	8	301	245	362	245
WBGene00227701	18	15	53	88	31	97	1243	18	85	72	130	50
WBGene00227702	19	21	55	295	29	45	976	7	38	37	57	18
WBGene00227703	245	175	493	253	129	221	4421	57	390	280	498	96
WBGene00227705	209	189	564	910	137	269	799	0	94	78	140	119
WBGene00227706	235	221	639	513	251	468	3590	50	159	144	231	200
WBGene00227707	152	123	368	126	83	166	573	85	47	32	55	73
WBGene00227708	136	96	226	515	117	194	431	4	73	74	112	95
WBGene00227709	372	342	1035	822	298	610	1627	132	244	192	317	226
WBGene00227710	135	138	381	420	74	119	63	29	20	14	28	19
WBGene00227711	335	267	720	717	482	877	1856	26	252	160	267	371
WBGene00227714	397	344	853	543	228	429	1254	1	92	84	140	198
WBGene00227715	0	0	0	1	16	17	2	145	0	0	1	0
WBGene00227716	141	98	337	1005	174	336	2716	3	246	204	328	70
WBGene00227717	599	616	1427	1245	304	572	2258	84	385	289	487	395
WBGene00227718	191	160	462	938	274	445	1330	20	215	152	242	231
WBGene00227720	195	130	408	461	217	460	1052	12	102	90	165	106
WBGene00227722	157	152	425	1015	190	348	1329	228	158	140	213	150
WBGene00227724	170	115	368	464	205	344	1285	422	72	49	119	112
WBGene00227725	101	99	277	190	156	312	319	142	37	11	27	28
WBGene00227726	1759	1575	4219	1172	1921	3811	3521	118	685	557	967	623
WBGene00227727	411	355	863	88	349	668	323	36	67	49	80	203
WBGene00227728	18	11	50	9	44	74	12	29	2	1	2	48
WBGene00227729	182	150	441	665	117	246	1865	0	81	70	108	102
WBGene00227730	119	104	260	968	131	318	1587	1	213	161	273	84
WBGene00227732	578	521	1482	1112	357	658	2633	297	238	189	306	238
WBGene00227733	113	124	355	842	271	538	2397	5	254	220	361	86
WBGene00227734	645	620	1582	1589	378	727	2650	172	442	341	532	404
WBGene00227735	48	40	108	325	27	56	3152	59	126	104	165	27
WBGene00227736	0	0	1	8	4	11	6	22	0	0	2	0
WBGene00227738	58	51	160	641	106	160	3339	405	80	67	144	176
WBGene00227739	68	36	134	290	96	202	1441	22	134	101	174	18
WBGene00227740	2486	2001	5575	362	373	791	503	72	121	104	140	54
WBGene00227741	538	410	1155	674	268	513	845	45	181	129	228	351
WBGene00227742	20	32	71	107	117	230	38	161	0	2	3	5
WBGene00227743	4	1	6	49	17	43	241	75	15	12	15	2
WBGene00227744	48	42	115	38	54	80	345	104	17	5	24	23
WBGene00227746	19	28	27	91	23	37	108	0	32	21	50	15
WBGene00227748	14	6	19	1331	28	50	8	6	20	22	26	13
WBGene00227750	677	617	1744	642	230	443	1622	0	154	121	211	347
WBGene00227751	137	104	340	209	255	501	848	189	68	55	115	124
WBGene00227752	6	7	13	142	37	62	493	4	36	20	44	7
WBGene00227754	153	122	268	468	153	316	406	1	105	78	110	82
WBGene00227755	197	183	479	367	145	293	1000	173	73	84	131	122
WBGene00227756	346	287	835	137	229	535	327	107	44	42	52	77
WBGene00227757	1074	917	2437	1694	534	1168	4139	24	385	265	480	576
WBGene00227758	144	156	433	536	346	630	1759	152	126	103	179	119
WBGene00227759	519	464	1343	1883	390	646	2499	148	274	215	350	228
WBGene00227760	505	407	1238	1175	415	754	2414	106	360	227	459	320
WBGene00227761	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00227762	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00227763	3091	2751	7630	15822	350	563	58433	399	12565	9335	16194	2415
WBGene00227764	3	2	11	8	10	16	367	11	20	15	27	1
WBGene00227765	1021	960	2498	607	212	445	1001	11	158	151	262	228
WBGene00227766	677	612	1521	1013	354	690	1093	47	183	150	254	318
WBGene00227767	379	279	795	968	329	618	2195	50	217	170	283	183
WBGene00227768	380	318	985	298	348	615	1167	54	149	112	183	183
WBGene00227769	1	1	6	38	12	32	311	0	4	6	10	4
WBGene00227770	202	174	444	446	232	437	1559	27	196	160	269	234
WBGene00227771	30	27	82	203	60	112	518	2	36	26	62	26
WBGene00227772	184	186	490	595	131	264	1553	36	71	58	92	68
WBGene00227773	1052	815	2620	1531	327	656	1216	6	186	110	205	294
WBGene00227774	106	73	259	308	74	162	685	0	46	46	52	37
WBGene00227775	2	1	2	22	1	1	247	0	16	8	26	0
WBGene00227776	0	0	0	13	0	0	0	2	0	0	1	1
WBGene00227777	710	592	1699	430	159	295	1035	0	71	82	113	210
WBGene00227778	129	93	244	284	165	322	795	38	91	68	124	66
WBGene00227780	26197	15878	33031	246	8152	16206	5	11	8	5	12	14
WBGene00227781	62	44	113	249	106	224	1111	0	186	131	208	107
WBGene00227782	81	58	209	678	166	324	1848	9	199	149	275	78
WBGene00227783	42	47	148	72	45	72	170	0	21	15	30	37
WBGene00227784	1294	1181	3225	1828	593	1246	3664	30	341	290	468	553
WBGene00227785	7	5	9	163	25	38	828	51	39	30	57	12
WBGene00227787	146	101	350	769	223	435	3453	2	381	273	456	186
WBGene00227788	35	24	58	161	17	40	888	8	79	76	84	94
WBGene00227789	70	65	150	81	47	72	188	31	15	18	14	25
WBGene00227790	114	106	293	995	157	227	575	217	63	65	78	91
WBGene00227791	74	43	128	113	200	307	808	0	40	30	42	20
WBGene00227792	46	31	143	211	45	105	1044	53	129	113	179	34
WBGene00227793	31	21	66	308	46	82	720	0	86	66	107	19
WBGene00227794	165	134	416	296	211	366	874	42	65	34	89	144
WBGene00227795	914	746	1879	617	186	415	1556	0	371	256	415	800
WBGene00227796	224	205	419	700	84	201	871	24	147	105	190	189
WBGene00227798	69	59	180	386	122	201	2532	58	204	154	273	97
WBGene00227800	38	47	146	83	64	96	692	3	50	45	78	37
WBGene00227801	1872	1491	4061	10459	372	709	26267	7	7836	5539	9436	1062
WBGene00227803	4692	4186	12611	7512	2488	4893	24626	113	2915	2239	3663	1601
WBGene00227804	107	106	314	386	87	172	605	3	89	59	116	71
WBGene00227805	5	1	16	49	22	36	800	3	36	18	34	5
WBGene00227806	111	64	222	279	178	333	1702	35	101	62	116	60
WBGene00227808	3	1	6	302	12	8	8	13	2	1	2	2
WBGene00227809	53	60	156	124	56	79	903	279	131	92	170	20
WBGene00227811	310	318	864	928	504	932	1350	63	214	178	252	256
WBGene00227812	471	407	1355	525	260	529	1258	0	138	119	183	163
WBGene00227813	61	72	220	530	85	166	673	9	64	68	111	31
WBGene00227814	963	881	2221	1110	203	433	2694	1	567	419	670	408
WBGene00227815	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00227816	47	41	139	292	42	85	6674	2	272	199	341	34
WBGene00227818	193	144	379	42	178	315	858	194	8	8	11	22
WBGene00227819	274	197	663	1286	202	446	3328	40	385	232	520	213
WBGene00227820	118	111	276	299	112	210	1408	4	97	53	132	91
WBGene00227821	225	206	684	1652	184	398	9629	35	824	622	1002	133
WBGene00227822	234	173	443	388	114	227	538	1	45	46	56	149
WBGene00227823	110	68	186	1205	121	218	1906	50	308	196	325	51
WBGene00227824	416	403	1105	861	463	836	3210	34	250	227	375	265
WBGene00227825	14	7	23	530	12	31	3417	17	272	179	300	40
WBGene00227826	134	134	346	141	34	56	1190	141	84	54	121	105
WBGene00227827	228	178	498	220	150	275	620	15	60	44	88	143
WBGene00227828	79	55	182	331	67	92	540	1	34	20	45	42
WBGene00227829	227	210	555	903	301	618	1295	202	139	76	145	187
WBGene00227830	2	3	6	257	0	5	48	0	2	5	5	1
WBGene00227831	943	890	2415	477	315	633	1283	4	187	157	284	328
WBGene00227832	260	226	727	551	394	736	2027	24	178	133	233	161
WBGene00227833	34	21	61	98	61	89	287	267	17	16	24	15
WBGene00227834	254	239	641	1134	383	750	3718	385	336	261	450	94
WBGene00227836	1663	1913	3939	2096	1165	2268	5907	0	1002	793	1398	1017
WBGene00227837	1166	993	2073	363	219	422	568	102	90	75	129	247
WBGene00227838	174	91	223	33	226	453	300	47	88	62	104	108
WBGene00227840	8	2	20	99	8	9	176	13	7	5	8	0
WBGene00227841	677	610	1715	904	1449	2848	4437	115	711	550	924	1289
WBGene00227842	139	106	295	226	105	201	980	0	145	153	211	60
WBGene00227843	390	249	797	479	287	572	673	129	111	88	149	168
WBGene00227844	22	23	61	11	10	16	11273	31	431	337	578	0
WBGene00227845	313	247	814	143	405	726	2890	173	186	157	283	115
WBGene00227847	77	55	130	216	93	168	2892	24	243	193	320	126
WBGene00227848	94	82	236	952	196	372	1971	31	242	146	278	109
WBGene00227851	650	552	1685	1413	508	894	3275	34	452	316	561	314
WBGene00227852	5	5	28	100	9	17	108	0	19	6	9	1
WBGene00227853	678	638	1659	210	231	457	485	17	148	114	210	60
WBGene00227854	50	40	132	105	62	151	578	0	177	143	210	49
WBGene00227855	1567	1205	3267	2680	1066	2061	5614	61	1154	816	1514	1053
WBGene00227856	9	1	8	1975	3	6	28	0	0	1	0	15
WBGene00227857	48	50	112	344	63	149	622	0	41	30	47	39
WBGene00227858	73	50	158	133	64	133	316	0	36	25	30	44
WBGene00227859	42	34	137	491	114	183	642	87	61	41	71	50
WBGene00227860	161	123	383	385	90	184	791	22	75	41	86	54
WBGene00227861	479	422	1275	1808	653	1190	9810	512	1747	1382	2252	620
WBGene00227862	226	177	539	733	140	277	1715	0	148	106	184	116
WBGene00227863	123	94	293	843	112	256	3088	24	215	187	268	75
WBGene00227864	44	49	108	5	59	135	59	10	4	2	4	31
WBGene00227865	7	2	10	39	75	146	1015	276	48	38	68	30
WBGene00227866	117	90	313	328	76	148	4302	21	449	389	640	132
WBGene00227867	4	7	20	24	13	28	209	13	11	5	12	6
WBGene00227868	297	253	728	833	359	593	1666	446	122	122	198	182
WBGene00227869	1019	915	937	109	1175	2282	229	183	713	508	746	12
WBGene00227871	27	26	80	27	28	64	31	0	32	18	35	0
WBGene00227872	356	293	799	1141	633	1205	4013	433	622	442	752	185
WBGene00227873	2029	1599	4160	2713	711	1404	4672	25	795	599	1012	1565
WBGene00227874	152	131	371	203	64	118	333	0	62	46	70	49
WBGene00227875	179	163	345	118	19	32	1199	16	442	379	600	48
WBGene00227876	525	440	1434	5498	566	1078	1612	15	639	486	821	63
WBGene00227877	323	281	855	761	291	507	1616	114	184	159	249	261
WBGene00227878	87	81	228	22	99	199	737	8	16	12	23	42
WBGene00227879	2691	2312	5936	1164	1437	2950	3843	9	756	573	988	499
WBGene00227880	250	214	569	901	366	727	3832	44	266	180	309	459
WBGene00227881	567	492	1338	573	450	805	2486	318	312	234	400	242
WBGene00227883	612	452	1245	445	201	430	1263	26	172	144	250	343
WBGene00227885	947	732	2194	1791	1163	2406	8416	83	815	651	1135	662
WBGene00227886	79	78	285	113	41	74	223	17	14	5	14	27
WBGene00227887	318	328	1039	891	133	207	899	77	90	62	108	117
WBGene00227888	75	61	165	497	77	205	1075	27	84	68	121	62
WBGene00227889	5682	4536	10416	4366	2508	4899	4814	152	1225	1007	1653	3641
WBGene00227890	5	8	14	5	9	11	59	46	0	2	0	6
WBGene00227891	60	69	196	217	12	16	35	26	10	6	9	1
WBGene00227892	13	17	42	100	65	117	294	5	17	11	23	32
WBGene00227893	76	70	195	112	37	68	312	0	19	20	25	32
WBGene00227894	475	395	1031	700	396	688	2850	40	357	252	426	443
WBGene00227895	138	125	340	228	112	260	754	0	48	44	79	27
WBGene00227896	1409	1187	2681	519	273	512	2204	7	294	174	344	188
WBGene00227897	373	343	1072	238	166	279	712	74	119	75	176	166
WBGene00227898	234	193	543	249	41	78	1051	0	89	78	133	66
WBGene00227899	373	358	1129	534	253	514	1757	5	183	114	209	125
WBGene00227900	3920	3299	8977	8604	2170	4024	40256	64	5035	3854	6538	982
WBGene00227901	336	335	1009	389	150	272	1666	3	417	349	624	267
WBGene00227902	69	58	154	642	180	297	1562	128	163	136	238	80
WBGene00227903	2807	2321	6496	1956	751	1358	6329	8	989	716	1329	1107
WBGene00227904	227	183	445	853	119	208	823	28	183	140	243	169
WBGene00227905	800	793	1929	1294	488	951	2459	96	496	431	665	325
WBGene00227906	361	294	844	609	420	802	2553	57	233	182	319	279
WBGene00227907	2642	2170	5658	2679	989	2106	5445	66	1574	1204	2067	935
WBGene00227908	716	593	1725	1283	398	857	3593	155	353	290	509	361
WBGene00227909	435	351	936	1800	73	135	16648	1	2263	1651	2775	28
WBGene00227910	50	29	132	238	34	67	828	2	41	32	58	32
WBGene00227911	1192	1131	1561	3460	548	1129	2269	0	293	175	331	1640
WBGene00227916	989	868	2454	2288	678	1379	3277	36	417	291	501	637
WBGene00227917	13	6	23	11	31	53	1964	82	37	29	38	35
WBGene00227918	9	6	14	410	21	33	32	10	0	0	0	0
WBGene00227919	54	48	122	150	132	269	26	39	7	9	9	3
WBGene00227920	1093	822	2399	480	678	1377	1453	379	234	159	326	593
WBGene00227921	0	0	0	1671	1	5	20	9	1	1	0	7
WBGene00227923	39	39	133	51	37	60	6294	3	485	396	652	9
WBGene00227924	62	51	162	171	43	85	464	5	32	31	45	29
WBGene00227925	718	501	1331	946	959	1950	2332	506	325	233	406	543
WBGene00227926	2056	2241	6518	2018	976	1900	4739	29	990	788	1354	787
WBGene00227927	348	297	779	514	170	311	907	54	84	52	97	239
WBGene00227928	180	160	462	438	98	204	2909	43	153	131	208	64
WBGene00227929	27	35	64	171	76	129	215	115	26	17	43	16
WBGene00227930	40	48	145	1239	32	62	1289	28	111	64	143	89
WBGene00227931	264	216	539	209	115	211	326	0	55	40	51	74
WBGene00227932	6	13	33	111	65	113	1434	84	46	35	69	30
WBGene00227933	6	6	13	136	23	56	864	41	18	25	23	8
WBGene00227934	251	230	590	1632	39	74	10803	4	1169	946	1464	129
WBGene00227936	9	4	28	1	8	15	19	0	0	0	0	0
WBGene00227937	4	5	16	2	3	10	22	2	2	0	4	0
WBGene00227938	5	1	5	1	0	4	316	0	0	0	0	0
WBGene00227939	661	506	1192	45	7	16	162	13	15	8	18	2
WBGene00227940	3	1	12	38	5	23	717	1	0	0	0	0
WBGene00227942	0	0	2	0	0	2	286	0	0	0	0	0
WBGene00227944	0	0	0	824	0	0	0	4	0	0	0	3
WBGene00227946	0	0	1	214	0	1	5	2	0	2	3	1
WBGene00227947	0	0	1	113	1	2	9	7	1	0	2	0
WBGene00227948	3	9	13	251	0	2	15	0	3	0	2	3
WBGene00227950	1928	1701	4555	4508	483	1064	38	42	35	23	50	18
WBGene00227951	0	0	0	386	4	1	3	20	0	1	1	2
WBGene00227952	0	0	0	221	1	5	1	7	0	0	0	2
WBGene00227953	427	425	1223	1371	374	764	1432	151	207	147	271	242
WBGene00227954	5	3	12	5	20	40	27	17	2	3	1	0
WBGene00227955	1	2	1	425	19	39	3	63	0	0	0	4
WBGene00227957	2515	2295	5874	2111	2836	5711	9813	289	1146	912	1442	1782
WBGene00227960	892	705	1748	88	310	670	40	0	17	8	20	2
WBGene00227961	52	36	110	75	136	240	607	14	44	20	46	48
WBGene00227965	3136	2540	7210	2631	1516	2807	4455	328	899	702	1189	2208
WBGene00227966	1062	1002	2740	1481	716	1278	4234	231	649	528	871	455
WBGene00227970	5	0	5	0	0	2	2	0	0	0	0	2
WBGene00227972	921	779	1942	486	235	454	1025	0	308	209	367	402
WBGene00227973	650	577	1450	394	265	508	1225	133	141	104	174	349
WBGene00227975	5	5	11	15	16	29	197	2	44	29	52	5
WBGene00227980	1886	1387	4162	1776	1483	2840	9669	16	1172	884	1636	1323
WBGene00227987	45	44	143	286	24	21	2505	96	225	183	315	3
WBGene00227988	923	1040	2861	502	342	609	2012	16	216	173	302	296
WBGene00227989	0	1	4	7	0	0	0	0	0	0	0	0
WBGene00227990	55	28	71	19	12	34	65	0	39	24	30	29
WBGene00227991	227	234	710	306	139	257	923	17	73	73	91	72
WBGene00227992	543	473	1372	1652	656	1235	2297	0	513	400	709	472
WBGene00227994	232	168	445	440	190	341	1743	11	161	119	236	143
